	#%Freq (Hz)	%Mic/Source_Real	%Mic/Source_Imag
219.000000000000030E+0	-87.334794262168447E-3	22.835939080655902E-3
219.500000000000030E+0	-86.401213951030620E-3	24.628518989411000E-3
220.000000000000030E+0	-85.780682789913812E-3	26.005664406876700E-3
220.500000000000030E+0	-84.462339476316664E-3	25.988379385293324E-3
221.000000000000030E+0	-82.834515724255695E-3	26.216266903344387E-3
221.500000000000030E+0	-83.793948492921821E-3	25.846435771195060E-3
222.000000000000030E+0	-83.880456176866972E-3	25.858503644469687E-3
222.500000000000030E+0	-85.048200720744108E-3	26.776120329702859E-3
223.000000000000030E+0	-85.899681886247400E-3	27.650752622957787E-3
223.500000000000030E+0	-86.845917310729354E-3	29.145755642770468E-3
224.000000000000030E+0	-87.360344197658688E-3	30.280960614320649E-3
224.500000000000030E+0	-87.285462823393639E-3	32.732365984673495E-3
225.000000000000030E+0	-87.270731273003166E-3	34.199873857254079E-3
225.500000000000030E+0	-86.195918690981532E-3	36.127554203390790E-3
226.000000000000030E+0	-86.048280983240452E-3	38.238021445536008E-3
226.500000000000030E+0	-85.918804969481441E-3	39.104716164957400E-3
227.000000000000030E+0	-84.914472278860134E-3	42.253360296537174E-3
227.500000000000030E+0	-84.446162204040484E-3	43.571559919420320E-3
228.000000000000030E+0	-83.465770939183143E-3	44.909720949794542E-3
228.500000000000030E+0	-82.901102742701252E-3	46.322541418021772E-3
229.000000000000030E+0	-81.262623549734014E-3	47.868004466393110E-3
229.500000000000030E+0	-80.366949009397587E-3	48.902341518409630E-3
230.000000000000030E+0	-79.364459969709228E-3	50.012273418693659E-3
230.500000000000030E+0	-77.200718850800445E-3	51.248165312575679E-3
231.000000000000030E+0	-76.362653437956118E-3	52.868871827689415E-3
231.500000000000030E+0	-74.671484907897739E-3	53.315788559194374E-3
232.000000000000030E+0	-73.163128858638252E-3	54.064732471136780E-3
232.500000000000030E+0	-73.221187274691971E-3	54.608667599384375E-3
233.000000000000030E+0	-71.568850716717564E-3	56.893292497211499E-3
233.500000000000030E+0	-69.687259704835636E-3	57.577863680252764E-3
234.000000000000030E+0	-67.315876631806160E-3	58.593035080041697E-3
234.500000000000030E+0	-65.879745715975102E-3	58.140650055930526E-3
235.000000000000030E+0	-63.692323380278595E-3	58.388302771359708E-3
235.500000000000030E+0	-62.744192912524699E-3	56.723851953581747E-3
236.000000000000030E+0	-62.310836014904857E-3	57.206970510362373E-3
236.500000000000030E+0	-60.699954677009588E-3	57.644019863146337E-3
237.000000000000030E+0	-60.336122541393603E-3	56.803155731878580E-3
237.500000000000030E+0	-59.179046300074131E-3	57.472433897741503E-3
238.000000000000030E+0	-58.268078420698553E-3	57.003454440218676E-3
238.500000000000030E+0	-58.080485015314418E-3	57.164025799651422E-3
239.000000000000030E+0	-58.146372560876118E-3	57.472713265638520E-3
239.500000000000030E+0	-57.333327381385496E-3	58.055790765965308E-3
240.000000000000030E+0	-56.799799853728419E-3	59.108569680056726E-3
240.500000000000030E+0	-55.271449628428788E-3	59.863688727339784E-3
241.000000000000030E+0	-53.758081135378236E-3	59.557832046341505E-3
241.500000000000030E+0	-52.686464756328398E-3	59.509781165172283E-3
242.000000000000030E+0	-51.806937268435237E-3	59.381967623389938E-3
242.500000000000030E+0	-50.224895990016408E-3	58.957024910727095E-3
243.000000000000030E+0	-49.782548403487552E-3	59.058347235815954E-3
243.500000000000030E+0	-48.819241062596129E-3	59.585704279177233E-3
244.000000000000030E+0	-48.020139197008940E-3	58.639521302848989E-3
244.500000000000030E+0	-47.042258692653861E-3	58.977122412094268E-3
245.000000000000030E+0	-45.987865815452902E-3	58.507806866433913E-3
245.500000000000030E+0	-45.527367334586392E-3	58.358650562268591E-3
246.000000000000030E+0	-45.268123007545125E-3	57.284718975239512E-3
246.500000000000030E+0	-44.230359464671548E-3	56.903682171141334E-3
247.000000000000030E+0	-43.916228986410726E-3	56.203292806261539E-3
247.500000000000030E+0	-44.992560149552593E-3	55.776466172201972E-3
248.000000000000030E+0	-44.455038836670589E-3	56.223687761223197E-3
248.500000000000030E+0	-43.824147910117822E-3	56.641067396344578E-3
249.000000000000030E+0	-43.375626282934905E-3	56.624992411545678E-3
249.500000000000030E+0	-43.274318141875004E-3	56.875746454277558E-3
250.000000000000030E+0	-42.754543995611627E-3	56.892668710962643E-3
250.500000000000030E+0	-42.029684096712580E-3	57.129618863798574E-3
251.000000000000030E+0	-41.821825260016786E-3	57.171896223859708E-3
251.500000000000030E+0	-41.525315241779208E-3	56.855365660851066E-3
252.000000000000030E+0	-41.046856041313223E-3	56.804915379366903E-3
252.500000000000030E+0	-40.798574321485814E-3	56.383234742250835E-3
253.000000000000030E+0	-40.944282936666868E-3	56.323972530245604E-3
253.500000000000030E+0	-40.887047541714107E-3	56.893254401071180E-3
254.000000000000030E+0	-40.040084438105562E-3	56.788040231123243E-3
254.500000000000030E+0	-39.928545069336588E-3	57.185153766224212E-3
255.000000000000030E+0	-40.108933920687824E-3	57.319979063294800E-3
255.500000000000030E+0	-39.817128440933380E-3	58.028562655188978E-3
256.000000000000060E+0	-39.505552730508528E-3	58.138477013007291E-3
256.500000000000060E+0	-39.031225884498789E-3	58.843327537108824E-3
257.000000000000060E+0	-39.100320447137467E-3	59.190055930046295E-3
257.500000000000060E+0	-38.626143595948244E-3	59.391405704320770E-3
258.000000000000060E+0	-37.797346857304084E-3	59.655373244371437E-3
258.500000000000060E+0	-37.630793614615229E-3	60.203850421211451E-3
259.000000000000060E+0	-36.911368898620539E-3	60.701290103624218E-3
259.500000000000060E+0	-36.274628524525454E-3	60.995184556321046E-3
260.000000000000060E+0	-35.379019755811335E-3	61.234704335777441E-3
260.500000000000060E+0	-34.938873389620040E-3	61.676074136759282E-3
261.000000000000060E+0	-34.451966159321862E-3	61.945539395680455E-3
261.500000000000060E+0	-33.673249975426388E-3	62.595657872588195E-3
262.000000000000060E+0	-33.037963242228602E-3	62.880531147540580E-3
262.500000000000060E+0	-32.356878421644523E-3	63.245596828716250E-3
263.000000000000060E+0	-31.513357051196102E-3	63.731512540016133E-3
263.500000000000060E+0	-30.773637397432982E-3	64.071808314105361E-3
264.000000000000060E+0	-29.807833412951172E-3	64.420669248586859E-3
264.500000000000060E+0	-28.812177767851829E-3	64.378120371052686E-3
265.000000000000060E+0	-27.489889507575707E-3	64.501031014749535E-3
265.500000000000060E+0	-26.456928573054622E-3	64.591259182061225E-3
266.000000000000060E+0	-25.309345918225951E-3	64.554034656140513E-3
266.500000000000060E+0	-24.120386884404075E-3	64.841113228579494E-3
267.000000000000060E+0	-23.490894274198631E-3	64.869625983658113E-3
267.500000000000060E+0	-22.419920142853031E-3	64.459022613952519E-3
268.000000000000060E+0	-21.276572546506858E-3	64.213203278013414E-3
268.500000000000060E+0	-20.509839296332582E-3	63.784130390821661E-3
269.000000000000060E+0	-19.583863972249614E-3	63.643814831006437E-3
269.500000000000060E+0	-18.607279359496114E-3	62.967816452528649E-3
270.000000000000060E+0	-17.713072479793136E-3	62.568064618506322E-3
270.500000000000060E+0	-17.068701293910870E-3	62.107363782996312E-3
271.000000000000060E+0	-16.031992839281126E-3	61.870913546609743E-3
271.500000000000060E+0	-14.995411609945004E-3	61.174118087484346E-3
272.000000000000060E+0	-14.175562056122462E-3	60.568307206176751E-3
272.500000000000060E+0	-13.771015507742936E-3	60.461032014942385E-3
273.000000000000060E+0	-13.054072659440835E-3	59.897316579353231E-3
273.500000000000060E+0	-11.876431072246420E-3	59.088760415529927E-3
274.000000000000060E+0	-11.537904711829895E-3	58.097142068079706E-3
274.500000000000060E+0	-11.355005686618727E-3	56.884553049280556E-3
275.000000000000060E+0	-11.498454332138301E-3	56.313285601289037E-3
275.500000000000060E+0	-11.177420537210750E-3	55.488469196665363E-3
276.000000000000060E+0	-11.266538158602216E-3	54.777195260748389E-3
276.500000000000060E+0	-11.234955717362735E-3	54.506540123238641E-3
277.000000000000060E+0	-11.017039979763029E-3	54.540592016708481E-3
277.500000000000060E+0	-10.900338282564901E-3	54.613677837297453E-3
278.000000000000060E+0	-10.554461509343716E-3	54.242715232777364E-3
278.500000000000060E+0	-10.921940468497609E-3	53.716213944024989E-3
279.000000000000060E+0	-10.981035006684584E-3	54.414462921068357E-3
279.500000000000060E+0	-10.225072598984258E-3	54.512786386803770E-3
280.000000000000060E+0	-9.525076059861548E-3	54.202981301370863E-3
280.500000000000060E+0	-8.929877934336342E-3	53.967621710015221E-3
281.000000000000060E+0	-8.146270027371413E-3	53.617937431187576E-3
281.500000000000060E+0	-7.711013243654745E-3	53.337911178706010E-3
282.000000000000060E+0	-7.453919638774511E-3	52.941871157130678E-3
282.500000000000060E+0	-6.816352631805560E-3	52.267840904052926E-3
283.000000000000060E+0	-6.393568390945709E-3	51.641484317519470E-3
283.500000000000060E+0	-5.583825814627156E-3	51.280741394928511E-3
284.000000000000060E+0	-5.712516359635039E-3	50.848058901367878E-3
284.500000000000060E+0	-5.328441401571952E-3	50.473414145439828E-3
285.000000000000060E+0	-5.008325762793858E-3	50.117797546852992E-3
285.500000000000060E+0	-5.335778009283600E-3	49.622893531290249E-3
286.000000000000060E+0	-5.031270562358617E-3	48.952366426575161E-3
286.500000000000060E+0	-5.026066720941603E-3	48.349383311901202E-3
287.000000000000060E+0	-4.585801977998810E-3	47.808275958560416E-3
287.500000000000060E+0	-4.357278766791002E-3	47.539561416552849E-3
288.000000000000060E+0	-4.550539041335260E-3	47.344243584566757E-3
288.500000000000060E+0	-3.986986769714243E-3	47.254002938535232E-3
289.000000000000060E+0	-4.070197880782924E-3	46.970076951778142E-3
289.500000000000060E+0	-3.888439341860165E-3	46.932778977087808E-3
290.000000000000060E+0	-3.557101847274801E-3	46.866409303046599E-3
290.500000000000060E+0	-3.501354074162618E-3	46.386357595634822E-3
291.000000000000060E+0	-3.371343403160102E-3	45.974937892749451E-3
291.500000000000060E+0	-3.013167389323525E-3	45.107878162278806E-3
292.000000000000060E+0	-2.867610747416224E-3	45.448009637239099E-3
292.500000000000060E+0	-2.833846338077293E-3	44.734606121534459E-3
293.000000000000060E+0	-2.575669182018073E-3	44.164221296820183E-3
293.500000000000060E+0	-2.671638439071591E-3	44.467362450601677E-3
294.000000000000060E+0	-2.340722087078142E-3	43.817086879847505E-3
294.500000000000060E+0	-2.637510085194324E-3	43.037820156669598E-3
295.000000000000060E+0	-1.933374988526474E-3	43.463701446696534E-3
295.500000000000060E+0	-2.225442268138808E-3	43.117340672904618E-3
296.000000000000060E+0	-2.358900277169503E-3	42.856077153773944E-3
296.500000000000060E+0	-1.899373065312280E-3	42.755667088753474E-3
297.000000000000060E+0	-1.915596411043324E-3	42.193965939216822E-3
297.500000000000060E+0	-1.762545254867892E-3	42.032584662195414E-3
298.000000000000060E+0	-1.696604811396715E-3	41.439458706989590E-3
298.500000000000060E+0	-1.313902165301163E-3	41.625920531650679E-3
299.000000000000060E+0	-967.033414583871310E-6	41.642686580667727E-3
299.500000000000060E+0	-714.114067982300520E-6	41.141049834366963E-3
300.000000000000060E+0	-610.592395277017360E-6	41.452352189029644E-3
300.500000000000060E+0	-615.353957268895890E-6	41.086595478942167E-3
301.000000000000060E+0	-591.245590771205730E-6	40.448272685126435E-3
301.500000000000060E+0	-115.796619379939140E-6	40.090169390013010E-3
302.000000000000060E+0	246.093533433956530E-6	39.535996870955901E-3
302.500000000000060E+0	200.030768642514840E-6	38.860208587799136E-3
303.000000000000060E+0	638.588076388932660E-6	38.844195703653162E-3
303.500000000000060E+0	600.514729975975190E-6	38.459890782202313E-3
304.000000000000060E+0	177.076780861151320E-6	37.943627509397733E-3
304.500000000000060E+0	85.940559249604763E-6	37.416322619334849E-3
305.000000000000060E+0	313.296314653621050E-6	36.848708955459816E-3
305.500000000000060E+0	685.528188429536970E-6	36.341256974466579E-3
306.000000000000060E+0	766.790347056464670E-6	35.950913863605161E-3
306.500000000000060E+0	108.183404519856540E-6	36.018791605332230E-3
307.000000000000060E+0	394.047144879694200E-6	35.955781819893028E-3
307.500000000000060E+0	208.857166876872900E-6	35.971373245466114E-3
308.000000000000060E+0	-691.052824126222830E-6	35.361260779268246E-3
308.500000000000060E+0	-469.718206473160550E-6	35.028061088151895E-3
309.000000000000060E+0	-209.500334727896600E-6	35.070409302508820E-3
309.500000000000060E+0	-102.902937079368700E-6	34.512313309067212E-3
310.000000000000060E+0	-70.308864579548896E-6	34.581000322583953E-3
310.500000000000060E+0	-222.395235319274500E-6	34.422295788951451E-3
311.000000000000060E+0	66.142131498169089E-6	34.494671515492827E-3
311.500000000000060E+0	-140.080813028529510E-6	34.379900590651102E-3
312.000000000000060E+0	-329.269173038705360E-6	33.888453403335066E-3
312.500000000000060E+0	94.734485964817695E-6	33.578109806649312E-3
313.000000000000060E+0	-138.436468558697810E-6	33.516695054484999E-3
313.500000000000060E+0	-152.038011071593030E-6	32.836485536809415E-3
314.000000000000060E+0	87.032354128026778E-6	32.992765501147971E-3
314.500000000000060E+0	-519.166444733090250E-6	32.904367422775249E-3
315.000000000000060E+0	-272.388329342470590E-6	32.250146648037936E-3
315.500000000000060E+0	-23.729181306421874E-6	31.976828074651693E-3
316.000000000000060E+0	-175.684137852269130E-6	31.467215307128496E-3
316.500000000000060E+0	-170.406790440419780E-6	31.198879413546987E-3
317.000000000000060E+0	-250.310932605453320E-6	31.101755148797455E-3
317.500000000000060E+0	-181.506993827568400E-6	31.234799999317348E-3
318.000000000000060E+0	-518.458210395607470E-6	31.390976713233605E-3
318.500000000000060E+0	-1.122468793209001E-3	30.896684878414543E-3
319.000000000000060E+0	-1.151798302773255E-3	30.559218196056490E-3
319.500000000000060E+0	-1.327009014018410E-3	30.446794883035196E-3
320.000000000000060E+0	-1.333177839703425E-3	30.107456630027233E-3
320.500000000000060E+0	-1.237488765440133E-3	29.905551672843117E-3
321.000000000000060E+0	-1.316613964770755E-3	29.902188581873223E-3
321.500000000000060E+0	-1.295226239584562E-3	29.927731674868941E-3
322.000000000000060E+0	-1.599323468974556E-3	30.018889307044595E-3
322.500000000000060E+0	-1.836646331072753E-3	29.681101399422306E-3
323.000000000000060E+0	-1.814856266180207E-3	29.444123589697942E-3
323.500000000000060E+0	-2.117290033516681E-3	29.385238590058566E-3
324.000000000000060E+0	-2.049860004769217E-3	29.150017719613688E-3
324.500000000000060E+0	-1.949114472904252E-3	29.483050970392204E-3
325.000000000000060E+0	-2.157130548158324E-3	29.338339882522494E-3
325.500000000000060E+0	-2.307564757355316E-3	29.257282578067222E-3
326.000000000000060E+0	-2.642944551610754E-3	29.075952966449631E-3
326.500000000000060E+0	-2.849543541458263E-3	29.065478356474640E-3
327.000000000000060E+0	-3.103770148429160E-3	28.767411558606883E-3
327.500000000000060E+0	-2.837683615589239E-3	28.635075998771804E-3
328.000000000000060E+0	-2.872192757287052E-3	28.625608896055386E-3
328.500000000000060E+0	-3.052080666942058E-3	29.065879170451128E-3
329.000000000000060E+0	-3.219517994420248E-3	28.996103543604327E-3
329.500000000000060E+0	-3.523742553741082E-3	28.998261269686642E-3
330.000000000000060E+0	-3.792544976608280E-3	29.253023270766641E-3
330.500000000000060E+0	-4.027641459131402E-3	28.588832479441717E-3
331.000000000000060E+0	-3.537733444224353E-3	28.730863257822752E-3
331.500000000000060E+0	-3.761215588063721E-3	29.108332453971653E-3
332.000000000000060E+0	-3.724759358098679E-3	29.038935951989881E-3
332.500000000000060E+0	-3.725748420210181E-3	29.458364274334535E-3
333.000000000000060E+0	-3.779134417632076E-3	29.662337673955146E-3
333.500000000000060E+0	-3.868112296600307E-3	29.130846998127218E-3
334.000000000000060E+0	-3.607899769617279E-3	29.081990485175884E-3
334.500000000000060E+0	-3.636776053596246E-3	29.218543468934731E-3
335.000000000000060E+0	-3.487639011246844E-3	29.183725810817403E-3
335.500000000000060E+0	-3.662653598750119E-3	29.182940043818328E-3
336.000000000000060E+0	-3.378864580440373E-3	29.345271382346463E-3
336.500000000000060E+0	-4.087033882422866E-3	29.065861153867931E-3
337.000000000000060E+0	-3.907403978467231E-3	28.921024134612290E-3
337.500000000000060E+0	-3.899277389643308E-3	28.846840770457904E-3
338.000000000000060E+0	-4.038763726336650E-3	28.747447669045426E-3
338.500000000000060E+0	-3.845523070044812E-3	28.730750284888557E-3
339.000000000000060E+0	-3.729959495239236E-3	29.173483875961092E-3
339.500000000000060E+0	-4.011510746891920E-3	29.063875879816507E-3
340.000000000000060E+0	-4.049390643018538E-3	29.437241762167388E-3
340.500000000000060E+0	-4.272895621829705E-3	29.279765694574029E-3
341.000000000000060E+0	-4.420863715848342E-3	29.291250693000290E-3
341.500000000000060E+0	-4.554064356204284E-3	29.220923644344417E-3
342.000000000000060E+0	-4.324452588556509E-3	29.404951672384928E-3
342.500000000000060E+0	-4.365850904247224E-3	29.437372848078607E-3
343.000000000000060E+0	-4.204886790504213E-3	30.085013169983313E-3
343.500000000000060E+0	-4.364445803535733E-3	29.741099575720607E-3
344.000000000000060E+0	-4.124714627911668E-3	29.865044283290336E-3
344.500000000000060E+0	-4.183350080763756E-3	30.164601621325823E-3
345.000000000000060E+0	-4.156894666600961E-3	29.993989825014604E-3
345.500000000000060E+0	-3.654611004035701E-3	29.926785537553749E-3
346.000000000000060E+0	-3.769636307042240E-3	30.464160284154555E-3
346.500000000000060E+0	-3.551427799963596E-3	30.423790445377626E-3
347.000000000000060E+0	-3.603364896808892E-3	30.671675749302640E-3
